Name,Address,Province,lon,lat
Hunt Club Pharmacy,K1V 0T7,Ontario,-75.649512,45.3537793
Hybrid Pharm,K1Z 6X6,Ontario,-75.7527591,45.3924802
Iris Compounding Pharmacy,K2C 1E6,Ontario,-75.7855394,45.3481816
Loblaw,K1J 9L3,Ontario,-75.6106767,45.4323076
Loblaw,K2E 5P2,Ontario,-75.7349564,45.3622779
Loblaw,K1V 1J5,Ontario,-75.653584,45.3554234
Loblaw,K2J 4H9,Ontario,-75.743862,45.2676545
Loblaw Pharmacy,K1N 5Y6,Ontario,-75.6838261,45.4299628
Loblaw Pharmacy,K2P 1X4,Ontario,-75.6975053,45.4163336
McNeil Parkdale Pharmacy,K1Y 4G2,Ontario,-75.7237794,45.3907457
Med Rx Altabank Pharmacy,K1H 8N1,Ontario,-75.6711535,45.3834385
Medical Pharmacy,K2A 3Z3,Ontario,-75.7554041,45.3776075
Metro Pharmacy,K4A 4C5,Ontario,-75.4857732,45.4592988
Mooney's Bay Pharmacy,K1V 6M8,Ontario,-75.6878279,45.3682602
New Edinburg Pharmacy,K1M 1M2,Ontario,-75.6779619,45.4388912
Palmyra Guardian Pharmacy,K1Z 6A6,Ontario,-75.7327929,45.3795295
Pharmacie Medione,K1K 4L2,Ontario,-75.6434977,45.4428148
Pharmasave Cyril Pharmacy,K1H 6N1,Ontario,-75.6479082,45.3878864
Pleasant Park Pharmacy,K1G 2A1,Ontario,-75.6230913,45.3949777
Proactive Pharmacy,K1V 7Z1,Ontario,-75.6664241,45.37699
Promed Pharmacy,K1V 7T4,Ontario,-75.6638769,45.3731433
Real Canadian Superstore,K1Z 6W6,Ontario,-75.7480967,45.394361
Real Canadian Superstore,K4A 5E6,Ontario,-75.4955491,45.4575599
Rexall,K1R 7Y7,Ontario,-75.7019295,45.4174973
Rexall,K2G 3J4,Ontario,-75.73323,45.353073
Rexall,K1N 5Y1,Ontario,-75.6879032,45.4274828
Rexall,K1Z 7L6,Ontario,-75.7397701,45.3855107
Rexall,K1Y 2Z5,Ontario,-75.7295327,45.4003205
Rexall,K2A 1H2,Ontario,-75.7697173,45.3726821
Rexall,K1H 8K2,Ontario,-75.6790594,45.3834737
Rexall,K1G 1A4,Ontario,-75.6243786,45.3997155
Rexall,K2B 7J7,Ontario,-75.8018595,45.3562358
Rexall,K1K 0T1,Ontario,-75.6383089,45.444702
Rexall,K2P 2C4,Ontario,-75.6932598,45.4195416
Rexall,K1V 2P6,Ontario,-75.645963,45.377896
Rexall,K2B 7Z2,Ontario,-75.7851,45.3644467
Rexall,K1Y 4S7,Ontario,-75.7341364,45.4037352
Rexall,K1P 6C9,Ontario,-75.7024501,45.420413
Rideau Pharmacy,K1N 5Y8,Ontario,-75.683274,45.4296674
Riverside Court Pharmacy,K1V 2A4,Ontario,-75.6921302,45.3452946
Shas Pharmacy,K1V 6P5,Ontario,-75.6529342,45.374142
Shoppers Drug Mart,K1N 9J7,Ontario,-75.692388,45.4255797
Shoppers Drug Mart,K1P 1A5,Ontario,-75.6978191,45.4216225
Shoppers Drug Mart,K2E 5N9,Ontario,-75.7337377,45.3615239
Shoppers Drug Mart,K2B 6S1,Ontario,-75.7902472,45.3627773
Shoppers Drug Mart,K2H 8X3,Ontario,-75.8178914,45.329674
Shoppers Drug Mart,K1K 4L3,Ontario,-75.6303743,45.4458622
Shoppers Drug Mart,K1N 7E7,Ontario,-75.6918396,45.4294098
Shoppers Drug Mart,K1G 0E9,Ontario,-75.6579148,45.408356
Shoppers Drug Mart,K2C 3R2,Ontario,-75.7021772,45.3672432
Shoppers Drug Mart,K2B 7K2,Ontario,-75.8039327,45.3553003
Shoppers Drug Mart,K1V 1A4,Ontario,-75.6467883,45.3528317
Shoppers Drug Mart,K1V 9S1,Ontario,-75.6720754,45.3508219
Shoppers Drug Mart,K1K 3B8,Ontario,-75.6401591,45.4230326
Shoppers Drug Mart,K1H 7Z5,Ontario,-75.6687046,45.3790046
Shoppers Drug Mart,K1S 3V2,Ontario,-75.6897908,45.404704
Shoppers Drug Mart,K1T 0K8,Ontario,-75.594191,45.3196982
Shoppers Drug Mart,K2P 1W6,Ontario,-75.6991206,45.4178891
Shoppers Drug Mart,K1S 3X3,Ontario,-75.6837663,45.394491
Shoppers Drug Mart,K1V 8R9,Ontario,-75.6489365,45.3549039
Shoppers Drug Mart,K1N 5Y5,Ontario,-75.6848366,45.4289667
Shoppers Drug Mart,K2A 4C4,Ontario,-75.7572718,45.389906
Shoppers Drug Mart,K1Z 7L3,Ontario,-75.7353802,45.3870507
Shoppers Drug Mart,K2A 1H1,Ontario,-75.7686025,45.3701442
Shoppers Drug Mart,K1K 0V1,Ontario,-75.6459614,45.4419295
Shoppers Drug Mart,K2P 1Y9,Ontario,-75.6931537,45.41188
Shoppers Drug Mart,K1V 2G2,Ontario,-75.6973627,45.2695102
Shoppers Drug Mart,K1V 2M5,Ontario,-75.6650169,45.369533
Somerset Drugs,K1R 6P6,Ontario,-75.7070253,45.4106489
Southkeys Pharmacy,K1V 7Z9,Ontario,-75.6627576,45.3697414
Stittsville Whole Health Pharmacy,K2S 1B8,Ontario,-75.8976605,45.2133073
Swift Compounding Pharmacy,K2P 1X6,Ontario,-75.6969221,45.4155095
The Medicine Shoppe Pharmacy,K2P 2A8,Ontario,-75.6966352,45.4129237
Trust Care Pharmasave,K1K 4S2,Ontario,-75.6397243,45.4280025
Ultracare Compounding Pharmacy,K2C 3Z4,Ontario,-75.7412616,45.3624801
Vanier Pharmacy,K1L 8H3,Ontario,-75.6552928,45.4386212
Wal-Mart Pharmacy,K2C 3G1,Ontario,-75.7412638,45.3641747
Wal-Mart Pharmacy,K1G 0Z3,Ontario,-75.6501059,45.4138059
Wal-Mart Pharmacy,K1V 0Y5,Ontario,-75.6455208,45.3549163
Wal-Mart Pharmacy,K1H 7X6,Ontario,-75.6800844,45.3863771
Wellington Drug Store,K1Y 2Z9,Ontario,-75.7318189,45.4001615
Westboro Pharmasave,K2A 4H1,Ontario,-75.757622,45.3904
White Cross Dispensary,K2P 1M2,Ontario,-75.6900405,45.4172939
Whole Health Pharmacy Glebe,K1S 3W2,Ontario,-75.6872709,45.4013841
Woodroffe Pharmacy,K2G 1W2,Ontario,-75.7436933,45.321471
Your Independent Grocer,K1V 7T5,Ontario,-75.6626581,45.3723882
No Frills,N4K 5S1,Ontario,-80.9675931,44.5630724
Owen Sound IDA Pharmacy,N4K 3S1,Ontario,-80.9596478,44.566527
Pharma Plus,N4K 2H5,Ontario,-80.9425456,44.5667706
Pharmasave Sally's Pharmacy,N4K 5N3,Ontario,-80.8931184,44.6039543
Rexall,N4K 4K8,Ontario,-80.9466919,44.5746887
Rexall,N4K 3E9,Ontario,-80.9275133,44.5706788
Shoppers Drug Mart,N4K 1Z4,Ontario,-80.9110954,44.5785585
Shoppers Drug Mart,N4K 3P9,Ontario,-80.9454826,44.5677343
Turbitt Pharmacy Pharmasave,N4K 5R7,Ontario,-80.9618933,44.5624734
Wal-Mart Pharmacy,N4K 6Y3,Ontario,-80.9121325,44.5748483
Zehrs Markets,N4K 1Z3,Ontario,-80.9200825,44.5763591
Pakenham Pharmacy,K0A 2X0,Ontario,-76.3292517,45.3287735
The Prescription Shoppe,N0G 2P0,Ontario,-80.7879407,43.8572672
Rest Acres Pharmacy,N3L 0B5,Ontario,-80.3846542,43.17825
Rexall,N3L 2M2,Ontario,-80.3844803,43.1933831
Sobeys Pharmacy,N3L 2N9,Ontario,-80.3860459,43.2143551
Mcintyre Pharmacy,N0M 2K0,Ontario,-81.734942,43.1466419
Lane Family Pharmacy,P2A 3B8,Ontario,-80.0080864,45.3423282
Pollard IDA Pharmacy,P2A 1B2,Ontario,-80.0330621,45.3438584
Shoppers Drug Mart,P2A 2L7,Ontario,-80.0117469,45.3460594
Wal-Mart Pharmacy,P2A 3C3,Ontario,-80.0064006,45.3418832
Rexall,K8A 3J8,Ontario,-77.1092313,45.8271114
Rexall,K8A 6Y7,Ontario,-77.0787782,45.818726
Rowan Drugs,K8A 5M7,Ontario,-77.1151237,45.8257884
Shoppers Drug Mart,K8A 3M3,Ontario,-77.0896655,45.8264541
Wal-Mart Pharmacy,K8A 7R4,Ontario,-77.0767777,45.8183459
Shoppers Drug Mart,L9M 1M3,Ontario,-79.9338167,44.7674977
Perth Downtown Pharmasave,K7H 1R9,Ontario,-76.2516501,44.9011142
Perth Family Pharmacy,K7H 2W6,Ontario,-76.2534818,44.9043737
Perth Mews Pharmacy,K7H 3A7,Ontario,-76.2662166,44.9075595
Rexall,K7H 2J9,Ontario,-76.2538661,44.90679
Shoppers Drug Mart,K7H 3A6,Ontario,-76.2631193,44.9102908
Rexall,K8H 2E2,Ontario,-77.2563509,45.9028023
Shoppers Drug Mart,K8H 0B1,Ontario,-77.2640019,45.8906918
Aylmer Street Pharmacy,K9J 3K7,Ontario,-78.3227891,44.3023997
Brookdale IDA Pharmacy,K9H 5Z5,Ontario,-78.3312372,44.3180869
Charlotte Care Pharmacy,K9J 2V4,Ontario,-78.3246566,44.3035415
Costco Pharmacy,K9J 2A1,Ontario,-78.3564887,44.2812717
High St. Guardian Pharmacy,K9J 8J9,Ontario,-78.3340828,44.2833431
Loblaw Pharmacy,K9J 3G8,Ontario,-78.3191428,44.3004901
Loblaw Pharmacy,K9L 0B2,Ontario,-78.2881888,44.2952431
Loblaw Pharmacy,K9J 0B6,Ontario,-78.33266,44.2820279
Medical Centre Pharmacy,K9J 7B3,Ontario,-78.3198987,44.3021376
Pharmasave The Clinic Pharmacy,K9J 7C3,Ontario,-78.345642,44.3013275
Rexall,K9J 3G3,Ontario,-78.3205658,44.2965494
Rexall,K9H 7J6,Ontario,-78.3392401,44.3289813
Sherbrooke Heights Pharmacy,K9J 6X4,Ontario,-78.1784811,44.5222915
Shoppers Drug Mart,K9K 0C9,Ontario,-78.3768899,44.2740591
Shoppers Drug Mart,K9J 2V1,Ontario,-78.3239452,44.303468
Shoppers Drug Mart,K9H 7E3,Ontario,-78.3356834,44.3227777
Shoppers Drug Mart,K9J 1Z2,Ontario,-78.3342606,44.2843838
Shoppers Simply Pharmacy,K9H 3R2,Ontario,-78.3203879,44.3051441
Sobeys Pharmacy,K9J 2A1,Ontario,-78.3564887,44.2812717
The Medicine Shoppe,K9H 5Z8,Ontario,-78.3317708,44.3197472
Wal-Mart Pharmacy,K9J 1Z9,Ontario,-78.3447529,44.2826913
Wal-Mart Pharmacy,K9H 7E2,Ontario,-78.3337271,44.3233055
Westmount Pharmacy,K9J 5Z3,Ontario,-78.3402182,44.2996732
Hogan Pharmacy,N0N 1R0,Ontario,-82.1496049,42.8862319
Durham Drug Store,L1V 0C5,Ontario,-79.1123601,43.8221948
Loblaw,L1V 1V9,Ontario,-79.089748,43.8325568
People's Choice Drug Mart,L1V 6K5,Ontario,-79.0669772,43.8420252
Phaily Guardian Pharmacy,L1W 3R5,Ontario,-79.0777455,43.8305144
Pharmasave Bayly Pharmacy,L1W 1L7,Ontario,-79.0909835,43.8272121
Pickering Medical Pharmacy,L1V 6R6,Ontario,-79.0853355,43.8384806
Rexall,L1V 4M1,Ontario,-79.1220416,43.8301982
Rexall,L1V 6M4,Ontario,-79.1051021,43.8421548
Shoppers Drug Mart,L1V 1B8,Ontario,-79.0849825,43.8357891
Shoppers Drug Mart,L1V 1B5,Ontario,-79.0962782,43.8297892
Shoppers Drug Mart,L1V 3N7,Ontario,-79.1192185,43.8151575
Super Rx Pharmacy,L1V 4L9,Ontario,-79.070861,43.8485996
Superseven Pharmacy,L1X 2R2,Ontario,-79.1040432,43.8736361
Wal-Mart Pharmacy,L1V 4H7,Ontario,-79.070861,43.845057
No Frills,K0K 2T0,Ontario,-77.1273034,43.9232403
Pharma Plus,K0K 2T0,Ontario,-77.1273034,43.9232403
Pharmacie Plantagenet,K0B 1L0,Ontario,-75.0347713,45.5477034
Plattsville Guardian Pharmacy,N0J 1S0,Ontario,-80.593833,43.3317599
The Apothecary Shop,P0B 1J0,Ontario,-79.5945706,45.0973674
Boggio Pharmacy Ltd,L3K 4K8,Ontario,-79.253044,42.8855855
Matheson Pharmacy,L3K 4Y2,Ontario,-79.259739,42.8913367
Northland Pharmacy,L3K 5L2,Ontario,-79.2669622,42.9051128
Port Medical Pharmacy,L3K 6A6,Ontario,-79.2637911,42.8906663
Shoppers Drug Mart,L3K 3G2,Ontario,-79.2544535,42.886321
Roulston's Pharmacy,N0A 1N0,Ontario,-80.1930859,42.8072681
Rexall Pharma Plus,N0H 2C4,Ontario,-81.3701881,44.4377717
Shoppers Drug Mart,N0H 2C3,Ontario,-81.3811839,44.4526611
Wal-Mart Pharmacy,N0H 2C0,Ontario,-81.4059186,44.3584018
Wardrop Pharmasave,N0H 2C0,Ontario,-81.4059186,44.3584018
Your Independent Grocer,N0H 2C0,Ontario,-81.4059186,44.3584018
Community Care Pharmacy,L1A 3S4,Ontario,-78.3168305,43.9566867
Health Centre Pharmacy,L1A 0C6,Ontario,-78.320105,43.9614865
Peter Street Pharmacy,L1A 1C5,Ontario,-78.283029,43.9496601
Port Hope Community Pharmacy,L1A 4B1,Ontario,-78.296284,43.9539002
Port Hope Pharmasave,L1A 2T8,Ontario,-78.2940601,43.9537435
Shoppers Drug Mart,L1A 3Y9,Ontario,-78.2905018,43.9630783
Your Independent Grocer,L1A 3V7,Ontario,-78.401286,43.9640572
Durham Pharmacy,L9L 1L9,Ontario,-78.9546325,44.104925
Pharmacy Associates Of Port Perry,L9L 1H9,Ontario,-78.9362492,44.102543
Port Perry Pharmacy,L9L 1B9,Ontario,-78.944911,44.1044166
Port Perry Remedy's Rx,L9L 1H9,Ontario,-78.9362492,44.102543
Shoppers Drug Mart,L9L 1J3,Ontario,-78.9411989,44.101265
Wal-Mart Pharmacy,L9L 1B5,Ontario,-79.002342,44.0616921
Port Rowan Pharmasave,N0E 1M0,Ontario,-80.4882672,42.5949217
Highland Drug Mart,N5L 1C2,Ontario,-81.2128096,42.6662717
Portland Pharmacy,K0G 1V0,Ontario,-76.1579992,44.7281434
Powassan Drug Mart,P0H 1Z0,Ontario,-79.3469644,46.0861832
Prescott Remedy's Rx,K0E 1T0,Ontario,-75.5538189,44.71673
Shoppers Drug Mart,K0E 1T0,Ontario,-75.5538189,44.71673
Aikenhead's Drug Store,K7V 1R1,Ontario,-76.6841538,45.471419
No Frills,K7V 3Z4,Ontario,-76.5889588,45.4461895
Rexall,K7V 1R6,Ontario,-76.6815676,45.4702145
Wal-Mart Pharmacy,K7V 3Z4,Ontario,-76.5889588,45.4461895
Shih Pharmacy,M9V 4P2,Ontario,-79.5889635,43.7564922
Richmond IDA Pharmacy,K0A 2Z0,Ontario,-75.8088814,45.1496224
Richmond Village Pharmacy,K0A 2Z0,Ontario,-75.8088814,45.1496224
Atlas Pharmacy,L4B 0E2,Ontario,-79.3899013,43.8614294
Beverly Med Pharmacy,L4C 1H9,Ontario,-79.4320823,43.8520163
Community Drug Mart,L4C 9M7,Ontario,-79.4473583,43.8684841
Costco Pharmacy,L4S 0B2,Ontario,-79.3937162,43.9017066
Dara Pharmacy,L4C 3B8,Ontario,-79.43927,43.8789517
Elgin Mills Crossing Pharmacy,L4S 0B2,Ontario,-79.3937162,43.9017066
Food Basics Pharmacy,L4S 1P3,Ontario,-79.4083316,43.8766684
Freshco Pharmacy,L4S 0A1,Ontario,-79.3933643,43.8807184
Grand Genesis Pharmacy (Pharmasave),L4C 6Z9,Ontario,-79.4327637,43.8489595
Loblaw,L4B 4R2,Ontario,-79.4107795,43.8435109
Neighbourhood Pharmacy,L4C 3C1,Ontario,-79.4385667,43.8797719
No Frills,L4C 1V4,Ontario,-79.4317086,43.8544739
Pharmacare Medical Group,L4E 3L6,Ontario,-79.4555338,43.9522315
Pharmalinx Guardian Pharmacy,L4C 9S2,Ontario,-79.4586983,43.8487886
Rexall,L4E 4L6,Ontario,-79.4547427,43.9520842
Rexall,L4C 5T2,Ontario,-79.4334671,43.8614313
Richmond Hill Medical Pharmacy,L4C 3B2,Ontario,-79.438215,43.8773771
Richmond Pharmacy,L4C 7A2,Ontario,-79.4334671,43.8519792
Shoppers Drug Mart,L4C 3C8,Ontario,-79.4412043,43.8857744
Shoppers Drug Mart,L4C 9X4,Ontario,-79.4100759,43.8567384
Shoppers Drug Mart,L4S 1P3,Ontario,-79.4083316,43.8766684
Shoppers Drug Mart,L4C 5G2,Ontario,-79.4348739,43.8562458
Shoppers Drug Mart,L4S 0A6,Ontario,-79.420805,43.8944991
Shoppers Drug Mart,L4C 6Z1,Ontario,-79.4285432,43.8408844
Shoppers Drug Mart,L4C 1V7,Ontario,-79.4348739,43.8639252
Shoppers Drug Mart,L4E 2T2,Ontario,-79.4566766,43.9497581
Shoppers Drug Mart,L4E 0K6,Ontario,-79.449644,43.9143017
Sobeys Pharmacy,L4E 3N6,Ontario,-79.4484133,43.9166949
Times Pharmacy,L4B 3Z4,Ontario,-79.3835118,43.8449491
Uptown Apothecary,L4C 0A8,Ontario,-79.4313569,43.8559181
Walmart,L4B 4V5,Ontario,-79.4162321,43.8412132
Walmart,L4S 1P3,Ontario,-79.4083316,43.8766684
Shoppers Drug Mart,N0P 2C0,Ontario,-81.8552196,42.4475245
Boggio & Edwards Ridgeway IDA,L0S 1N0,Ontario,-79.0532061,42.8913229
Brodie's Drug Store,L0S 1N0,Ontario,-79.0532061,42.8913229
Drug Store Pharmacy,K4K 1A3,Ontario,-75.2993735,45.5420711
Rockland Pharmacy,K4K 1K6,Ontario,-75.2492617,45.5493384
Shoppers Drug Mart,K4K 1A3,Ontario,-75.2993735,45.5420711
Wal-Mart Pharmacy,K4K 0B5,Ontario,-75.3049961,45.5339652
Rockwood Pharmacy,N0B 2K0,Ontario,-80.1394239,43.615474
Rosslyn Pharmacy,P7K 0B8,Ontario,-89.3549259,48.37411
Downtown Pharmacy,K4R 1C7,Ontario,-75.3593314,45.2574436
Russell Pharmacy,K4R 1C7,Ontario,-75.3593314,45.2574436
BMC Pharmacy,N7T 5W9,Ontario,-82.4056893,42.9711443
Food Basics Pharmacy,N7T 3W3,Ontario,-82.3767167,42.9624131
Hogan Pharmacy,N7T 4W9,Ontario,-82.3904421,42.9776849
Hogan Pharmacy,N7T 4X3,Ontario,-82.38807,42.9775268
Metro Pharmacy,N7S 1P6,Ontario,-82.3529875,42.9795647
Real Canadian Superstore,N7S 2X1,Ontario,-82.366548,42.9659656
Rexall,N7V 2N6,Ontario,-82.3846811,43.0050956
Shoppers Drug Mart,N7T 3C5,Ontario,-82.3989132,42.9694845
Shoppers Drug Mart,N7T 5P3,Ontario,-82.3883241,42.9854759
Shoppers Drug Mart,N7T 3W4,Ontario,-82.3758694,42.9649259
Shoppers Drug Mart,N7S 6M7,Ontario,-82.362014,43.0000705
Shoppers Drug Mart,N0N 1C0,Ontario,-82.2637616,43.0052721
Vidal Pharmacy,N7T 2V3,Ontario,-82.406261,42.9614529
Wal-Mart Pharmacy,N7S 6M8,Ontario,-82.3512923,42.9876091
Wiltshire Remedy's Rx,N7S 5C4,Ontario,-82.3658701,42.9882825
CATP Sault Ste. Marie,P6A 2A1,Ontario,-84.330151,46.5098837
Eastend Pharmasave,P6A 3Z9,Ontario,-84.2972587,46.5100589
Group Health Centre Pharmacy,P6B 1Y5,Ontario,-84.3161708,46.5221663
Ideal Drug Mart,P6A 2P7,Ontario,-84.3001478,46.5095994
Market Mall Pharmacy,P6C 2J4,Ontario,-84.3644217,46.5370808
Merrett's Pharmacy,P6A 1J1,Ontario,-84.3470649,46.5263383
Metro Pharmacy,P6B 4H6,Ontario,-84.3252408,46.5354456
Metro Pharmacy,P6A 3Z9,Ontario,-84.2972587,46.5100589
Pharmasave Adel Pharmacy,P6B 0B7,Ontario,-84.3108129,46.5341251
Queenstown Drug Mart,P6A 1Z1,Ontario,-84.3351984,46.5137171
Rexall,P6A 3C6,Ontario,-84.3262365,46.5084827
Rexall,P6A 3S4,Ontario,-84.2962674,46.5115183
Rexall,P6C 2J1,Ontario,-84.354063,46.5373247
Shoppers Drug Mart,P6C 2J7,Ontario,-84.369841,46.5379514
Shoppers Drug Mart,P6B 4Y5,Ontario,-84.3188832,46.5269795
The Medicine Shoppe @ Pharmacy,P6C 2J5,Ontario,-84.3655444,46.5375889
Wal-Mart Pharmacy,P6B 4Z9,Ontario,-84.3168841,46.5422767
Wellington Square Drug Mart,P6A 3T1,Ontario,-84.2766047,46.5197405
West End Pharmacy,P6C 2K9,Ontario,-84.3859092,46.5370808
Your Independent Grocer,P6B 4Y5,Ontario,-84.3188832,46.5269795
Ash Medical Pharmacy,M1J 2E4,Ontario,-79.2377139,43.7395357
Birchmount Pharmasave,M1K 1N8,Ontario,-79.2694285,43.7081979
Costco Pharmacy,M1R 2S3,Ontario,-79.2983146,43.7588858
Danforth Village Pharmacy,M1L 1E1,Ontario,-79.2750655,43.6945128
Food Basics Pharmacy,M1E 4B8,Ontario,-79.2021104,43.7843684
Food Basics Pharmacy,M1S 4N8,Ontario,-79.2391237,43.7929149
Food Basics Pharmacy,M1V 1V2,Ontario,-79.2687238,43.8093191
FreshCo Pharmacy Gerrard & Victoria,M1N 1W8,Ontario,-79.2824636,43.6889906
FreshCo Pharmacy Lawrence/Midland,M1P 2S1,Ontario,-79.2639673,43.7522352
Guildcrest Pharmacy,M1J 3H4,Ontario,-79.2075752,43.7471757
Guildview Pharmacy,M1E 2M4,Ontario,-79.1991134,43.7579085
Health Check Pharmacy Pharmasave,M1X 1E6,Ontario,-79.2489914,43.8251798
Health Corner Pharmacy,M1R 1V5,Ontario,-79.3153955,43.7591654
HealthSmart Pharmasave,M1K 5G8,Ontario,-79.2671383,43.7321136
Kennedy Road Pharmacy,M1P 2N3,Ontario,-79.2840488,43.7724782
Lawrence Pharmacy,M1P 2S2,Ontario,-79.2618532,43.751739
MMMC Pharmacy,M1X 0B7,Ontario,-79.246701,43.824251
Maple Drug Mart,M1P 2S2,Ontario,-79.2618532,43.751739
Markham Corners Pharmacy,M1S 4N8,Ontario,-79.2391237,43.7929149
Medical Care Pharmacy,M1B 4Z6,Ontario,-79.2294311,43.7962809
Medical Pharmacy,M1B 4Y9,Ontario,-79.2195613,43.8089392
Metro Pharmacy,M1R 4B7,Ontario,-79.3138108,43.7573886
Metro Pharmacy,M1J 2H7,Ontario,-79.2165649,43.7428528
Metro Pharmacy,M1P 5B7,Ontario,-79.2810545,43.7741177
Midland Pharmacy,M1P 2X8,Ontario,-79.2672264,43.7685942
Mina Drug Store,M1N 1R6,Ontario,-79.2703093,43.6885816
Neighbour Care Pharmacy,M1J 1G7,Ontario,-79.2445863,43.7438875
Newe Towne Medical Pharmacy,M1W 2R6,Ontario,-79.3153955,43.7973213
No Frills,M1C 2P5,Ontario,-79.1418005,43.7978209
No Frills,M4A 2S8,Ontario,-79.3131065,43.7425246
No Frills,M1H 1B2,Ontario,-79.2317222,43.7576091
No Frills,M1V 5N1,Ontario,-79.2997235,43.822298
NoFrills Pharmacy,M1L 2L1,Ontario,-79.299019,43.7258016
Noble IDA Pharmacy,M1J 2E4,Ontario,-79.2377139,43.7395357
Oasis Drug Mart,M1P 4T6,Ontario,-79.2571844,43.7706009
Orton Park Guardian Pharmacy,M1G 3H1,Ontario,-79.2094261,43.7724234
People's Choice Remedy's Rx,M1B 0A7,Ontario,-79.1987608,43.800752
Pharmalinx Guardian Pharmacy,M1S 2B4,Ontario,-79.2685477,43.7887563
Pharmasave Cedarcourt Pharmacy,M1H 1A9,Ontario,-79.2285499,43.7599703
Pharmazone Pharmacy,M1K 4G7,Ontario,-79.2604438,43.7409516
Real Canadian Superstore,M1P 0A3,Ontario,-79.2630864,43.7780368
Rexall,M1B 4Z8,Ontario,-79.2202663,43.8095973
Rexall,M1N 1V4,Ontario,-79.2482866,43.7097487
Rexall,M1K 2S3,Ontario,-79.2509296,43.736498
Rexall,M1S 4V5,Ontario,-79.292679,43.8027167
Rexall,M1T 3K8,Ontario,-79.2991952,43.7804161
Rexall,M1H 2Y5,Ontario,-79.230841,43.7754213
Rexall,M1E 2N7,Ontario,-79.1869484,43.7690241
Scarborough Discount Pharmacy,M1J 1G7,Ontario,-79.2445863,43.7438875
Seamless Care Pharmacy,M1B 5N6,Ontario,-79.1954112,43.8017627
Shoppers Drug Mart,M1K 2P7,Ontario,-79.2673145,43.7328703
Shoppers Drug Mart,M1E 5E9,Ontario,-79.2059886,43.7814853
Shoppers Drug Mart,M1J 1K2,Ontario,-79.2442339,43.7536193
Shoppers Drug Mart,M1W 2S8,Ontario,-79.3187409,43.7980801
Shoppers Drug Mart,M1T 1V7,Ontario,-79.3101131,43.7849952
Shoppers Drug Mart,M1B 0C2,Ontario,-79.22352,43.808416
Shoppers Drug Mart,M1P 2P5,Ontario,-79.2807022,43.7471605
Shoppers Drug Mart,M1P 4P5,Ontario,-79.2585058,43.7767156
Shoppers Drug Mart,M1T 3J3,Ontario,-79.321734,43.7751469
Shoppers Drug Mart,M1M 1P1,Ontario,-79.230841,43.7257106
Shoppers Drug Mart,M1R 4B7,Ontario,-79.3138108,43.7573886
Shoppers Drug Mart,M1C 2L3,Ontario,-79.1398601,43.7889152
Shoppers Drug Mart,M1V 5P6,Ontario,-79.2599152,43.8336014
Shoppers Drug Mart,M1T 3H1,Ontario,-79.2905656,43.7847767
Shoppers Drug Mart,M1V 1V2,Ontario,-79.2687238,43.8093191
Shoppers Drug Mart,M1H 3K3,Ontario,-79.2511058,43.7733522
Shoppers Drug Mart,M1B 5M5,Ontario,-79.1509729,43.7975172
Shoppers Drug Mart,M1E 3E6,Ontario,-79.1857141,43.7699415
Shoppers Drug Mart,M1B 2W2,Ontario,-79.2405334,43.7954138
Shoppers Drug Mart,M1N 1V1,Ontario,-79.2502248,43.707119
Shoppers Drug Mart,M1H 2A4,Ontario,-79.2243201,43.7613432
Shoppers Drug Mart,M1J 2C7,Ontario,-79.2470532,43.7364263
Victoria Commons Pharmacy,M1T 1A3,Ontario,-79.3213819,43.7727472
Village Square Pharmacy,M1W 2T4,Ontario,-79.3293044,43.794344
Wal-Mart Pharmacy,M1J 2H1,Ontario,-79.226435,43.7420157
Wal-Mart Pharmacy,M1P 4P5,Ontario,-79.2585058,43.7767156
Wal-Mart Pharmacy,M1V 5P6,Ontario,-79.2599152,43.8336014
Wal-Mart Pharmacy,M1T 3L4,Ontario,-79.2919745,43.7837269
Wal-Mart Pharmacy,M1L 2L9,Ontario,-79.2933835,43.7276381
Walmart,M1B 3C3,Ontario,-79.2007001,43.7984243
West Hill Pharmasave,M1E 4X9,Ontario,-79.1846562,43.769249
Schomberg Village Pharmacy,L0G 1T0,Ontario,-79.6726632,43.9882054
Pharma Well Drugmart,K0H 2N0,Ontario,-76.3053229,44.414413
Pharmasave Sharbot Lake,K0H 2P0,Ontario,-76.6667958,44.8085179
Caravaggio IDA Drugs,L9V 3K5,Ontario,-80.2044829,44.0784626
No Frills,L9V 3J4,Ontario,-80.186974,44.081056
Shelburne Town Pharmacy,L9V 2Z4,Ontario,-80.1911244,44.0836593
Clark's Health Centre Pharmsave,N3Y 1S8,Ontario,-80.3103425,42.8346785
Clark's Pharmasave,N3Y 2X3,Ontario,-80.2993729,42.8221162
Drugstore Pharmacy,N3Y 4M5,Ontario,-80.3004177,42.8490813
Roulston's Pharmacy,N3Y 0C2,Ontario,-80.2899344,42.8470219
Shoppers Drug Mart,N3Y 3P7,Ontario,-80.3084273,42.8470464
Sobeys Pharmacy,N3Y 2X3,Ontario,-80.2993729,42.8221162
Wal-Mart Pharmacy,N3Y 0A8,Ontario,-80.2875311,42.8482842
Rexall,P8T 1A3,Ontario,-91.9185249,50.0976744
Rx Drug Mart,P8T 1C5,Ontario,-91.9185249,50.0976744
